index,lon,lat,biomass_mean,biomass_closest,biomass_center
4,140.66424900843356,41.99107673767351,171.09371333593748,147.429977,147.429977
7,-106.15514404902343,25.085021428373647,183.96373130618724,141.985489,141.985489
11,26.86730378155271,9.128486364562091,10.689733054598944,5.694789886474609,5.694789886474609
15,134.77675003600197,51.577752932451894,37.10857698155073,76.696602,76.696602
19,8.087108566230135,51.171655502827235,134.05111735972503,51.65445709228515,51.65445709228515
29,-122.41636823320223,43.747731054549185,660.0274816643303,756.757874,756.757874
31,51.10378307036808,35.8619334200586,19.0494887819029,4.699281215667725,4.699281215667725
33,36.960054518895355,49.999385192016696,38.86869850416845,126.932991,126.932991
36,-13.285894779715235,23.55169200764574,1.0666967911540337,1.0619250535964966,1.0619250535964966
40,-65.95990035963304,18.4435813241842,12.682465050207169,10.559698104858398,10.559698104858398
43,-80.16356583268175,-2.8888351760793376,15.896466368573169,0.109434999525547,0.109434999525547
44,104.47647034708092,51.1717078716764,209.35388282172775,169.482208,169.482208
46,-39.158108520301376,-9.376850030960858,5.366731857240091,4.783339023590088,4.783339023590088
48,11.43919585143668,10.548696336298274,1.3647779747843742,1.1160930395126345,1.1160930395126345
53,9.584218586462512,0.0604328923432121,112.43971746055388,72.723984,72.723984
58,-88.67833890786278,51.50523097835912,76.14989181237657,123.3224639892578,123.3224639892578
59,-79.63979472266135,45.88581146188753,137.43597836083663,167.473328,167.473328
66,61.31574691708089,27.30787524046243,6.811392845179848,1.0619250535964966,1.0619250535964966
67,-86.00973821548247,49.24073907674288,56.47905704049388,16.843095779418945,16.843095779418945
69,33.19428473484501,9.572742450396465,17.00640863769306,17.468677520751953,17.468677520751953
73,-94.73805063636183,31.58772486471066,88.07794729679361,10.702459335327148,10.702459335327148
76,103.39654368473272,21.892746403213337,165.59647690874257,292.356628,292.356628
80,-15.442616511422449,12.074494184236542,11.355720859957886,1.6972270011901855,1.6972270011901855
82,-71.2349258798958,50.976120935704344,34.35066054719543,17.206295013427734,17.206295013427734
84,83.63941587978864,47.26587896891698,21.525638273715575,16.424440383911133,16.424440383911133
86,-59.28454783029663,51.18939629892162,39.60552421678698,25.258697509765625,25.258697509765625
88,-41.36657120662017,-13.727590200864215,0.9090415304410272,0.0,0.0
94,-104.60736450534604,21.92384876433516,269.11940652682057,292.063232,292.063232
100,-8.769151433074004,32.69013789862701,1.4886465072631836,1.1715970039367676,1.1715970039367676
104,-102.80967690788069,36.448091938536095,1.007854014635086,0.8707129955291748,0.8707129955291748
105,-66.07392264414243,51.51286921652831,37.97996546375656,51.43272399902344,51.43272399902344
106,21.848350791244872,-15.571872362560992,21.537138831103164,5.942666053771973,5.942666053771973
108,77.40078882055398,51.37775869875241,1.9947627716594272,0.8828750252723694,0.8828750252723694
112,-99.97489090068385,19.87929995363583,10.68426055431366,6.519321918487549,6.519321918487549
113,-97.1638715273014,18.39212056350949,68.50751714986392,14.769808769226074,14.769808769226074
117,79.4591484162737,25.90517988373016,12.160999197708932,10.232799530029297,10.232799530029297
120,74.48710295427053,34.54593219010399,237.1523739351615,178.687683,178.687683
121,35.76613210860593,-4.093933498039792,4.57680422729916,1.02217698097229,1.02217698097229
122,-40.06587397557514,-19.26415679420877,14.527735737911224,0.0,0.0
138,38.356147618500344,14.781513688583855,21.051618413379053,10.07565975189209,10.07565975189209
140,89.54549783667056,22.37163634358959,84.82036314702522,87.940987,87.940987
142,23.288601086199023,18.376374104145597,0.953818233013153,0.8347309827804565,0.8347309827804565
143,14.80080372326891,-6.815611716014667,18.140429973602295,24.013019561767575,24.013019561767575
148,30.40440989344535,27.908353906905365,1.2351029515266418,1.0619250535964966,1.0619250535964966
151,-4.876418773336917,40.58912733538341,0.875507435628346,0.8828750252723694,0.8828750252723694
152,100.3868595491331,31.591208317675218,19.62501914811541,11.673766136169434,11.673766136169434
153,-69.70107242827854,-8.461975356761712,81.2791835047605,0.0,0.0
159,-100.70591514688944,19.640364092309408,240.60266865196633,213.684723,213.684723
164,22.25228283487409,-14.98258247221832,1.5803652127583825,1.1715970039367676,1.1715970039367676
169,31.035293807112623,-17.56202604630806,45.031244716206615,127.753342,127.753342
170,123.11885926892433,45.04863475956116,10.02779281556025,1.1160930395126345,1.1160930395126345
175,31.634306673215175,5.832934511380849,26.4110378956053,2.0885369777679443,2.0885369777679443
176,-67.9193476381513,46.978395644321616,44.296735048660274,10.545090675354004,10.545090675354004
177,103.74185037215504,-0.2980366062641266,141.95411295583315,148.996307,148.996307
180,-108.05684633320296,29.70866231345074,79.2798434278733,98.506622,98.506622
184,-121.95525744124308,43.915696848123254,97.75794946124556,35.87201690673828,35.87201690673828
185,133.5751433125561,51.125262383655866,81.54799386480244,39.52565383911133,39.52565383911133
187,73.37992211133414,34.44681392082319,70.22556440907715,28.187942504882812,28.187942504882812
190,14.884036244356064,13.104365134155662,1.4520233999127927,0.9703500270843506,0.9703500270843506
199,-3.9298501563614794,16.06022106288274,1.224908337873571,1.1715970039367676,1.1715970039367676
202,-3.0036252785189186,42.05038099082876,92.4431167789647,113.95524597167967,113.95524597167967
204,27.122067199785928,-12.755131439181598,94.1611068343782,98.401871,98.401871
212,120.9442792430842,-8.535575203949444,69.37841642969622,171.418137,171.418137
218,132.33273625561648,-1.3386176696282903,140.5161321613426,141.364792,141.364792
221,29.58288258664552,8.696613290819226,1.6799451932311058,1.1160930395126345,1.1160930395126345
225,82.76999873682568,47.6155553928844,1.0093212077173137,0.9198619723320008,0.9198619723320008
226,47.40986709390099,31.88841002497361,1.2625958534979052,1.3161979913711548,1.3161979913711548
228,-116.7716844927713,48.125370552916166,117.68635343045632,14.076948165893556,14.076948165893556
229,-57.55139387329352,-29.548825122632824,0.0882695890445924,0.0,0.0
231,131.92408320663029,50.50045032205474,190.05265942804823,195.299088,195.299088
235,-91.34458217583874,15.93953323454926,169.6379445815023,297.362366,297.362366
237,46.676994283128,-16.847293724830017,6.417266172373685,5.974013805389404,5.974013805389404
243,-109.3972734372472,31.91766295066585,22.121418374180948,8.18482780456543,8.18482780456543
244,-113.31998867489828,45.43801192712667,67.99327901495519,14.571236610412598,14.571236610412598
248,-6.004614511078699,10.675611239085576,21.24078943602244,13.66710376739502,13.66710376739502
253,128.7424091707814,50.832588675263445,18.0322625255778,18.410429000854492,18.410429000854492
256,-76.20963804570098,49.55933240179017,25.269237947232337,28.982571,28.982571
263,34.3754163785616,49.35157808390811,67.37454825157471,50.674309,50.674309
265,-75.8278847640087,20.458244257742564,34.032385755803745,105.743553,105.743553
272,-63.57841791050937,-34.390979605531435,1.254901751424327,1.0619250535964966,1.0619250535964966
282,24.511795646711835,-3.855953674434294,37.908696999951175,10.943279266357422,10.943279266357422
283,125.6665978258409,-32.241994065925475,6.715855285525322,4.016316890716553,4.016316890716553
284,-97.63994463973394,40.89246463736612,1.0556241165507922,0.9198619723320008,0.9198619723320008
291,25.8793404429029,45.35366397876886,232.51432448437495,144.379456,144.379456
293,157.15860190287825,51.560529414241245,9.95727308818602,1.8878649473190308,1.8878649473190308
295,-38.39523704311108,-8.034309686826312,5.641961989402771,1.0619250535964966,1.0619250535964966
301,-96.57179479996437,16.37737872365761,6.562508103365864,14.285264015197754,14.285264015197754
312,-107.63225989897472,30.60283533771735,13.502985337200586,4.397345066070557,4.397345066070557
319,-79.34352466119434,-3.053242396726576,1.5307295753154904,0.5339949727058411,0.5339949727058411
321,-91.6915927076469,15.48799901046918,71.66683076677926,3.958061933517456,3.958061933517456
323,76.65102778686993,32.08725467874119,138.98676390135194,180.361328,180.361328
324,38.21325235282362,16.58110341787234,20.62628159041159,2.4385130405426025,2.4385130405426025
325,28.264445688848543,30.356073739995296,1.010711316267649,0.9198619723320008,0.9198619723320008
329,31.85951818863791,13.53971852716082,1.0535529707708666,1.02217698097229,1.02217698097229
336,148.23304024798097,-24.010696958747936,77.50136903995723,81.838402,81.838402
347,33.58482989605129,-11.49999560895102,6.253265628581542,1.500722050666809,1.500722050666809
348,-54.78081649731482,47.452967778913795,45.30240646790546,18.713762283325195,18.713762283325195
350,-109.7600099565996,28.72357000422796,25.241374565958157,14.529791831970217,14.529791831970217
365,35.66601414369741,-6.466806941814442,6.546045359224081,2.750601053237915,2.750601053237915
372,12.569509784472547,22.238335993765673,1.417894922917889,1.0619250535964966,1.0619250535964966
383,69.46169640994066,38.71336210178136,42.13415108796579,159.01058959960938,159.01058959960938
385,134.11142073102954,51.171932623286715,44.54063542719637,35.9328727722168,35.9328727722168
387,-8.276180663611523,8.481289459039887,43.51417515978449,26.99989318847656,26.99989318847656
399,-81.60866305484136,25.950105468624734,27.78416120313721,0.0,0.0
404,84.15796456249959,28.13541857113715,104.51291385855538,117.257683,117.257683
408,-100.72846754876272,51.539550949430215,67.96729586656234,24.276689529418945,24.276689529418945
411,-89.0566725591844,18.9779330235102,6.3928264617919925,0.0,0.0
415,-64.08082988298304,-36.14966757417073,0.9191887665677954,0.8707129955291748,0.8707129955291748
429,81.23653476488663,35.16800456380009,1.3132290840148926,1.331117033958435,1.331117033958435
432,-61.92351316097463,-1.8662132420785456,164.05813462872314,161.629227,161.629227
435,89.92606672507574,46.275679437278576,1.190523157949033,0.9198619723320008,0.9198619723320008
436,-55.45808352052795,-19.248022939330586,0.5578246306289326,0.0,0.0
444,71.84187080551786,43.86612485926128,1.5760940812354864,1.331117033958435,1.331117033958435
446,156.7076185332155,51.380273768291424,9.121719702800942,2.6026499271392822,2.6026499271392822
453,108.4789569997461,37.72208217456373,1.6988389842650469,1.3916250467300415,1.3916250467300415
455,-48.609779057211895,-4.427148677418271,52.79771240198927,73.1631851196289,73.1631851196289
463,102.0738494690919,28.014415570082704,192.81103143071792,208.14002990722656,208.14002990722656
465,134.16112473403223,50.319485320269365,90.73746875209808,71.668571,71.668571
473,-105.26715778403884,26.205053336945788,9.986486393020042,13.154441833496094,13.154441833496094
475,38.55136453726944,14.602688198781603,9.700143226555417,1.613895058631897,1.613895058631897
476,33.32675872091711,39.73395010506075,14.387235851110653,2.8152449131011963,2.8152449131011963
478,-109.02558022168904,29.43361475669526,60.84635801691291,68.99411010742188,68.99411010742188
481,148.7358171933288,-24.05855927893873,1.077256054981895,1.0605570077896118,1.0605570077896118
487,73.36557683019696,21.696444990556408,32.27247509339251,29.270036697387695,29.270036697387695
488,12.27288876304809,46.60144264781031,77.29801971771406,43.554031,43.554031
490,112.7490889598472,44.28044857790045,3.674790809551874,0.8707129955291748,0.8707129955291748
493,-61.9495216486389,50.50015822225233,36.27211843947347,47.08970260620117,47.08970260620117
495,-72.55712041309057,50.45398286759106,5.073719294562396,56.69976043701172,56.69976043701172
497,120.99929313232212,-8.89764109106657,290.1076751495402,138.837479,138.837479
498,-59.715222543916184,-14.876047667202652,52.81576545528157,0.0,0.0
505,-119.3521504278836,44.78524355890059,7.210909749145236,1.4223790168762207,1.4223790168762207
508,-106.47004161480872,36.56740124362885,42.24852014888763,21.426816940307617,21.426816940307617
509,98.67107244482698,50.43473464875984,4.353338634912869,9.048458099365234,9.048458099365234
